Order_ID,Customer_Name,City,Category,Product,Price,Quantity,Discount_Percent,Revenue,Profit,Payment_Mode,Rating,Delivery_Days
3194,Luke Ponce,Hyderabad,Home,Lamp,51180,5,24,255900,102074.44,UPI,3.6,5
3195,Christina Mendoza,Indore,Fashion,Shoes,23710,3,9,71130,32152.49,UPI,3.9,10
3196,Susan Marshall,Indore,Home,Curtains,11973,3,5,35919,10626.02,Card,3.3,6
3197,Joy Marshall DDS,Delhi,Sports,Treadmill,52545,3,27,157635,66415.77,Card,2.5,5
3198,Elizabeth Perez,Bhopal,Fashion,T-Shirt,48726,5,3,243630,120285.48,UPI,4.8,5
3199,Sandra Koch,Hyderabad,Electronics,Monitor,85783,5,18,428915,223822.72,Card,4.9,2
3200,Maria Mckinney,Bhopal,Home,Sofa,40994,2,22,81988,22642.03,Net Banking,3.1,8
3201,Kayla Cain,Bangalore,Fashion,Shoes,89716,1,0,89716,34660.6,UPI,3.7,9
3202,Heather Mckinney,Indore,Home,Table,19123,1,2,19123,8656.14,Net Banking,2.7,9
3203,Dennis Joseph,Bangalore,Home,Sofa,21002,2,11,42004,11498.25,Cash,4.3,3
3204,Meghan Moore,Bangalore,Beauty,Lipstick,34547,3,27,103641,33982.79,Net Banking,2.6,8
3205,Sarah Meyers,Hyderabad,Fashion,T-Shirt,85448,1,22,85448,33186.75,Cash,4.7,3
3206,Jonathan Johnson,Bhopal,Fashion,Jeans,61160,4,4,244640,90291.27,Cash,3.5,4
3207,Tyler Hernandez,Hyderabad,Beauty,Cosmetics,15111,3,29,45333,26076.53,UPI,4.8,6
3208,Wendy Jones,Pune,Fashion,Jeans,70886,1,0,70886,16230.86,Cash,4.1,1
3209,Brian Pope,Bangalore,Electronics,Laptop,20420,4,27,81680,26712.02,Card,2.7,3
3210,Kyle Norton,Indore,Home,Lamp,87344,2,3,174688,75086.31,Cash,3.1,10
3211,John Foster,Bangalore,Books,Python Book,29023,4,16,116092,32221.43,UPI,3.7,3
3212,Jacob Chang,Pune,Electronics,Mobile,16441,2,12,32882,11542.45,Card,3.8,7
3213,Judith Bell,Hyderabad,Fashion,Shoes,79265,2,18,158530,49064.76,Net Banking,4.5,6
3214,Christopher Robinson,Bangalore,Fashion,Jacket,81157,3,26,243471,59090.28,Card,4.8,3
3215,Sergio Martinez,Mumbai,Fashion,T-Shirt,84377,4,7,337508,108095.64,Card,2.5,6
3216,Sean Davis,Bhopal,Beauty,Perfume,46904,2,4,93808,47780.65,UPI,3.8,1
3217,Donna Brady,Delhi,Beauty,Lipstick,12511,1,17,12511,2621.69,Card,3.5,8
3218,Elizabeth George,Delhi,Electronics,Keyboard,21261,2,12,42522,24857.1,Net Banking,2.8,7
3219,Laura Smith,Indore,Electronics,Monitor,85016,5,7,425080,103218.19,Card,4.3,8
3220,Albert Powell,Hyderabad,Books,Maths Book,93227,3,17,279681,71651.0,Net Banking,3.7,6
3221,Jennifer Johnson,Mumbai,Beauty,Face Wash,17673,2,6,35346,7356.52,Card,2.9,3
3222,Tony Aguirre,Pune,Books,Python Book,83696,1,24,83696,29881.88,Card,3.4,10
3223,Robert Brown,Mumbai,Fashion,T-Shirt,23914,3,12,71742,41404.89,Cash,3.0,1
3224,Erin Pope,Delhi,Beauty,Perfume,83787,4,27,335148,94010.62,UPI,3.8,5
3225,James King,Bhopal,Beauty,Lipstick,36646,1,26,36646,18523.6,Cash,3.1,9
3226,Elizabeth Lynch,Bangalore,Home,Chair,86116,5,10,430580,232772.04,UPI,3.0,7
3227,Tiffany West,Bangalore,Fashion,Jeans,87151,1,16,87151,24941.04,Net Banking,3.1,8
3228,Lindsey Middleton,Hyderabad,Books,AI Book,51109,1,10,51109,15731.4,Net Banking,2.6,6
3229,Veronica Cobb,Delhi,Home,Curtains,10031,2,29,20062,7012.0,Cash,2.7,5
3230,Vanessa Heath,Delhi,Electronics,Laptop,74716,3,10,224148,96090.88,UPI,3.9,7
3231,Bianca White,Pune,Sports,Cricket Bat,77954,3,14,233862,89136.81,Card,2.7,1
3232,Eric Holmes,Bangalore,Fashion,Shoes,33742,2,13,67484,14134.0,UPI,2.7,8
3233,Chris Reilly,Mumbai,Electronics,Mobile,96046,1,4,96046,45814.67,Card,4.4,7
3234,Jimmy Dominguez,Bhopal,Sports,Treadmill,61154,5,18,305770,104296.16,UPI,3.9,9
3235,Steven Johnson,Bhopal,Beauty,Perfume,10224,2,13,20448,8256.5,Card,2.7,10
3236,Blake Ali,Bhopal,Fashion,T-Shirt,57889,4,21,231556,68110.75,Cash,4.2,9
3237,Rebecca Bradley,Hyderabad,Sports,Treadmill,85532,5,13,427660,196310.16,Card,4.9,10
3238,Jacob Baxter,Hyderabad,Books,AI Book,27109,1,19,27109,15271.09,Net Banking,3.3,4
3239,Erin Myers,Mumbai,Electronics,Keyboard,88595,5,20,442975,206449.18,UPI,2.9,3
3240,Susan Hahn,Pune,Electronics,Keyboard,9577,3,26,28731,16968.31,Net Banking,4.5,5
3241,Vanessa Vega,Bhopal,Home,Curtains,84397,4,25,337588,78096.15,UPI,4.3,1
3242,Stephen Herman,Indore,Fashion,Jeans,74065,4,12,296260,141473.59,Net Banking,3.7,5
3243,Crystal Castillo,Delhi,Sports,Treadmill,78236,4,29,312944,149022.74,Net Banking,4.5,7
3244,Jordan Mcconnell,Delhi,Home,Lamp,91021,1,8,91021,23377.8,UPI,3.5,6
3245,Daniel Stewart,Bhopal,Home,Table,62137,2,1,124274,45292.24,Cash,3.9,10
3246,Amy Martinez,Indore,Fashion,Jeans,58352,1,3,58352,14407.53,Cash,2.8,7
3247,Jenny Campos,Bhopal,Fashion,Jacket,27486,1,22,27486,12413.1,UPI,2.9,6
3248,Patrick Franklin,Mumbai,Electronics,Mobile,69839,2,14,139678,60702.64,Net Banking,3.2,2
3249,Alicia Carter,Hyderabad,Home,Curtains,38508,5,19,192540,50065.1,Cash,4.0,6
3250,Sherri Warren,Pune,Home,Lamp,86674,4,7,346696,166616.95,Cash,4.7,5
3251,Zachary Perez,Pune,Books,SQL Book,40790,3,25,122370,69849.09,UPI,3.5,10
3252,Dylan Harris,Hyderabad,Sports,Cricket Bat,99194,5,7,495970,132169.38,Cash,3.2,8
3253,Jonathan Proctor,Delhi,Home,Table,75855,3,28,227565,99225.82,Card,2.9,1
3254,Holly Lopez,Bhopal,Sports,Gym Gloves,66102,4,4,264408,94611.66,Card,5.0,9
3255,Adrienne Moore,Delhi,Books,AI Book,13575,2,5,27150,15164.78,Net Banking,2.8,3
3256,Maria Houston,Hyderabad,Electronics,Headphones,6182,4,10,24728,11856.0,Cash,3.0,7
3257,Robert Davis,Mumbai,Home,Sofa,62446,5,4,312230,80037.85,UPI,3.1,1
3258,Mary Jimenez,Delhi,Home,Sofa,74776,4,27,299104,143045.09,Card,4.3,4
3259,Erin Frost,Pune,Sports,Football,4089,2,28,8178,2494.95,UPI,2.8,2
3260,Eric Byrd,Bangalore,Fashion,Jeans,44188,4,27,176752,80864.81,Net Banking,3.0,10
3261,Shaun Fitzgerald,Hyderabad,Home,Lamp,803,5,30,4015,1718.03,UPI,4.8,10
3262,Robert Adams,Pune,Fashion,Shoes,34721,3,17,104163,50067.21,Cash,3.5,4
3263,Cheryl Duncan,Mumbai,Electronics,Laptop,29705,5,17,148525,67074.69,Cash,4.7,4
3264,Dylan Fields,Mumbai,Beauty,Perfume,88416,2,1,176832,45412.21,Cash,3.6,3
3265,Kenneth Myers,Bangalore,Home,Lamp,27751,1,0,27751,13306.52,Net Banking,4.3,7
3266,Brian Wright,Bangalore,Sports,Treadmill,71314,1,1,71314,27037.45,Cash,4.3,3
3267,Whitney Green,Hyderabad,Sports,Gym Gloves,50494,5,30,252470,146420.17,UPI,4.1,8
3268,Brenda Ruiz,Delhi,Beauty,Face Wash,8942,4,8,35768,18766.42,Cash,3.0,6
3269,Rita Garcia,Pune,Electronics,Mobile,30434,5,25,152170,43132.58,UPI,2.9,9
3270,Jonathan Harris,Hyderabad,Sports,Gym Gloves,55828,4,10,223312,117803.87,Cash,4.3,3
3271,Johnny White,Mumbai,Fashion,T-Shirt,17995,5,4,89975,31541.33,UPI,2.8,3
3272,Aaron Ortega,Delhi,Home,Lamp,75685,1,6,75685,39222.66,Card,2.6,4
3273,April Stark,Delhi,Home,Lamp,61900,4,2,247600,75858.38,Net Banking,4.5,6
3274,Michael Salinas,Indore,Electronics,Headphones,56450,2,24,112900,46135.99,Cash,4.4,6
3275,Carmen White,Delhi,Fashion,Shoes,23248,3,20,69744,31518.84,UPI,4.9,3
3276,Nicolas Velazquez,Mumbai,Fashion,Watch,73392,3,26,220176,89159.28,UPI,3.0,3
3277,Angel Cook,Hyderabad,Electronics,Mobile,71302,3,14,213906,122516.68,UPI,2.7,3
3278,Grant Winters,Bhopal,Fashion,T-Shirt,38861,1,28,38861,17513.88,Net Banking,4.8,5
3279,Robert Mcfarland,Bangalore,Books,Maths Book,96136,1,26,96136,22405.68,Net Banking,3.3,5
3280,Hunter Simmons,Pune,Beauty,Cosmetics,82065,5,29,410325,104671.36,UPI,3.5,9
3281,John Miranda,Bangalore,Fashion,Watch,58264,2,25,116528,38331.27,Card,3.3,2
3282,John Hutchinson,Indore,Fashion,T-Shirt,42004,5,1,210020,58581.76,Cash,3.5,9
3283,Thomas Kline,Mumbai,Home,Sofa,66970,2,30,133940,67109.01,Card,3.6,2
3284,Zachary Hamilton MD,Delhi,Fashion,Shoes,17538,1,2,17538,3652.63,Net Banking,4.9,1
3285,Lisa Gonzales,Bangalore,Fashion,Jacket,90724,5,13,453620,125681.33,UPI,4.2,2
3286,Bonnie Morris,Bangalore,Beauty,Cosmetics,64034,3,22,192102,112490.81,Card,4.0,6
3287,David Lawrence,Mumbai,Electronics,Keyboard,81689,5,8,408445,131609.98,Cash,4.3,2
3288,Michael Morton,Bhopal,Beauty,Cosmetics,23131,2,4,46262,11004.51,Cash,3.1,9
3289,Christopher Santiago,Mumbai,Beauty,Perfume,21936,1,11,21936,5640.58,Card,2.8,3
3290,Travis Noble,Bhopal,Beauty,Face Wash,90297,3,18,270891,67281.73,Card,4.8,1
3291,Kevin Garcia,Hyderabad,Books,SQL Book,27023,3,9,81069,38846.91,UPI,3.3,9
3292,Brian Jones,Mumbai,Beauty,Face Wash,2039,3,14,6117,3619.28,UPI,4.7,10
3293,Matthew Villegas,Hyderabad,Books,Maths Book,67017,3,2,201051,71407.09,Cash,3.0,8
3294,Jeremy Adams,Bangalore,Beauty,Face Wash,82277,2,12,164554,70617.45,Card,2.9,10
3295,Kristina Mckay,Bhopal,Books,AI Book,54778,2,8,109556,57627.05,Net Banking,3.3,3
3296,Michelle Rich,Bhopal,Fashion,Jacket,74849,2,0,149698,64767.69,Cash,3.9,3
3297,Julia Underwood,Mumbai,Sports,Cricket Bat,4140,3,18,12420,3849.57,Card,4.0,2
3298,Dorothy Cruz,Pune,Electronics,Monitor,54306,2,1,108612,58579.46,Cash,4.4,10
3299,Jesse Hurst,Hyderabad,Beauty,Perfume,57633,2,14,115266,38343.23,Card,4.1,3
3300,Patrick Vasquez,Delhi,Sports,Gym Gloves,87542,2,1,175084,74833.39,Cash,4.2,10
3301,Samuel Choi,Mumbai,Sports,Football,85212,5,10,426060,239088.5,UPI,3.1,9
3302,John Moran,Mumbai,Electronics,Laptop,36231,5,17,181155,46979.46,Card,2.7,2
3303,Kathleen Mccann,Bangalore,Fashion,T-Shirt,12868,2,25,25736,14656.45,Cash,3.8,2
3304,Aaron Morales,Bhopal,Books,AI Book,71059,2,27,142118,60517.24,Net Banking,5.0,5
3305,Ashley Howard,Indore,Electronics,Laptop,76895,1,16,76895,36087.85,UPI,3.5,5
3306,Dr. Brittany Morton,Indore,Fashion,Shoes,6081,4,5,24324,9048.36,Net Banking,3.6,9
3307,Jeffrey Gibson,Bhopal,Beauty,Perfume,41614,5,10,208070,60262.2,Net Banking,3.2,7
3308,Mr. Curtis Whitehead,Mumbai,Books,AI Book,98195,1,19,98195,41817.54,Card,3.2,3
3309,Keith Chapman,Delhi,Electronics,Keyboard,18969,4,25,75876,41129.93,Card,3.0,5
3310,Stephen Perez,Indore,Books,Python Book,6460,3,5,19380,6885.84,Card,4.5,2
3311,Nicholas Davila,Hyderabad,Home,Lamp,67488,5,24,337440,86131.92,UPI,2.7,10
3312,Laura Evans,Indore,Beauty,Perfume,53748,5,19,268740,97384.77,Cash,3.9,9
3313,Robert Hill,Delhi,Electronics,Mobile,67830,2,3,135660,41492.65,UPI,3.0,7
3314,Mary Brewer,Delhi,Beauty,Lipstick,3244,2,22,6488,3887.27,Cash,4.8,3
3315,Heidi Soto,Delhi,Sports,Gym Gloves,25848,5,12,129240,67796.61,UPI,3.3,1
3316,Jacqueline Reid,Mumbai,Home,Table,35909,2,28,71818,27880.89,UPI,4.8,9
3317,Brandon Beck,Indore,Books,SQL Book,55278,5,5,276390,92868.73,UPI,2.6,7
3318,Tyler Hayes,Mumbai,Sports,Treadmill,21997,4,24,87988,37442.49,Card,2.9,9
3319,Joe Chavez,Mumbai,Fashion,Watch,80377,4,21,321508,91359.23,Card,4.5,7
3320,James Forbes,Bangalore,Books,Python Book,66777,3,20,200331,111059.92,Net Banking,2.9,8
3321,Gabriel Hunt Jr.,Delhi,Electronics,Mobile,57392,5,9,286960,61394.26,UPI,4.9,4
3322,Brittany Snyder,Indore,Fashion,Watch,21058,2,28,42116,21468.9,Card,2.7,9
3323,Caitlin Ballard,Bangalore,Sports,Cricket Bat,46287,2,14,92574,28247.17,UPI,3.8,6
3324,Christie Thompson,Bangalore,Books,Python Book,53723,4,15,214892,95786.58,UPI,3.6,6
3325,Kim Ritter,Bangalore,Sports,Cricket Bat,1322,5,16,6610,3700.41,Cash,3.1,2
3326,Jeremy Johnson,Delhi,Sports,Cricket Bat,61722,5,14,308610,67089.04,Net Banking,4.8,2
3327,Troy Hines,Mumbai,Home,Curtains,55419,5,27,277095,107153.63,Cash,3.4,8
3328,Donna Caldwell,Pune,Fashion,Shoes,94372,2,22,188744,83742.75,Net Banking,3.8,3
3329,Carla Bell,Mumbai,Sports,Gym Gloves,75833,1,4,75833,35681.77,Cash,4.0,10
3330,Walter Vance,Bangalore,Sports,Cricket Bat,45513,3,7,136539,49026.02,Net Banking,4.1,1
3331,David Fisher,Bhopal,Beauty,Face Wash,18391,5,27,91955,32815.81,Cash,4.1,3
3332,Virginia Brown,Bhopal,Sports,Treadmill,55950,5,9,279750,160808.23,Net Banking,3.7,9
3333,Lisa Oliver,Bhopal,Electronics,Keyboard,78525,4,9,314100,102270.75,Cash,3.9,10
3334,Deborah Maddox,Mumbai,Sports,Gym Gloves,53666,3,2,160998,35187.19,Cash,2.8,8
3335,Samantha Perez,Mumbai,Fashion,Jacket,60574,5,30,302870,105409.21,Net Banking,4.3,9
3336,Edward Bailey MD,Delhi,Sports,Football,50414,3,24,151242,55398.14,Cash,3.2,1
3337,Maria Stevenson,Delhi,Sports,Cricket Bat,87385,5,25,436925,193208.5,Cash,4.9,2
3338,Brandon Mcmahon,Bhopal,Electronics,Mobile,52728,2,30,105456,43925.34,Net Banking,3.2,10
3339,Daniel Cooper,Pune,Electronics,Laptop,71850,2,8,143700,55488.82,Cash,3.8,4
3340,Matthew Boyd,Bangalore,Electronics,Keyboard,71229,5,17,356145,186626.55,UPI,3.3,5
3341,Michael Gonzalez,Hyderabad,Books,SQL Book,81614,5,23,408070,167516.52,UPI,3.9,7
3342,Linda Gibson,Delhi,Fashion,Shoes,20079,4,25,80316,36284.91,UPI,2.5,1
3343,Lauren Munoz,Delhi,Books,AI Book,94898,4,24,379592,124684.56,Cash,4.1,1
3344,Bradley Small,Indore,Home,Lamp,38875,1,17,38875,19265.53,Card,4.6,9
3345,Johnny Meyers,Hyderabad,Books,AI Book,57122,4,18,228488,132359.78,Net Banking,4.8,1
3346,Daniel Wagner,Bangalore,Books,Python Book,70075,4,5,280300,121712.38,UPI,2.6,4
3347,Amanda Robertson,Pune,Beauty,Face Wash,90668,1,1,90668,46025.75,Cash,4.9,5
3348,Michele Ruiz,Bangalore,Fashion,Watch,78527,1,12,78527,31915.01,Cash,4.9,9
3349,Aaron Anderson,Mumbai,Beauty,Face Wash,22105,3,30,66315,38764.58,Card,2.8,6
3350,Steven Myers,Hyderabad,Sports,Treadmill,63111,2,10,126222,28655.48,Card,3.0,3
3351,Christopher Allen,Bangalore,Electronics,Keyboard,1537,3,7,4611,2369.22,Cash,3.6,1
3352,Christopher Doyle,Indore,Home,Lamp,40778,4,28,163112,72500.18,Cash,4.2,6
3353,Hunter Hansen,Delhi,Home,Curtains,29707,5,13,148535,69736.73,Card,3.8,6
3354,Jamie Cooper,Pune,Electronics,Headphones,11226,2,9,22452,10480.44,Card,2.8,10
3355,Eric Baxter,Mumbai,Electronics,Laptop,97627,2,12,195254,107176.81,UPI,4.8,2
3356,Maria Goodwin,Bhopal,Books,Maths Book,31541,2,20,63082,13375.64,Card,3.6,5
3357,Joshua Waller,Bangalore,Sports,Cricket Bat,81435,3,17,244305,115215.7,Cash,3.9,3
3358,Rachel Huynh,Pune,Fashion,Watch,88133,3,5,264399,86588.78,Card,4.3,6
3359,Thomas Garcia,Indore,Electronics,Headphones,15659,5,10,78295,31654.56,UPI,3.6,1
3360,Jillian Martin,Delhi,Home,Chair,69849,1,11,69849,33289.65,Cash,3.6,5
3361,Alexandra Richards,Hyderabad,Home,Lamp,30688,3,20,92064,47327.38,Card,3.2,9
3362,Ryan Summers,Pune,Books,AI Book,15197,4,3,60788,27806.69,Net Banking,3.0,5
3363,Rebecca Stewart,Indore,Sports,Cricket Bat,5303,3,7,15909,6437.86,UPI,3.1,2
3364,Taylor Huffman,Bangalore,Sports,Cricket Bat,55718,1,27,55718,15879.29,Card,3.1,9
3365,Nathaniel Williams,Indore,Sports,Cricket Bat,56483,1,16,56483,23170.81,Card,4.5,9
3366,Isaac Jenkins,Delhi,Electronics,Monitor,23318,4,17,93272,38233.39,Cash,4.6,7
3367,Kathleen Burton,Bhopal,Fashion,Jacket,90188,1,10,90188,47563.73,Cash,3.5,4
3368,Morgan Garcia,Indore,Home,Table,63759,5,1,318795,178330.46,UPI,3.4,8
3369,Renee Atkinson,Bhopal,Fashion,Jacket,37097,4,15,148388,83831.96,Net Banking,4.4,3
3370,Timothy Anderson,Hyderabad,Sports,Treadmill,77681,1,9,77681,39633.35,Net Banking,2.8,10
3371,Brianna Jones,Pune,Sports,Gym Gloves,49792,4,8,199168,42090.67,UPI,4.0,10
3372,Sharon Molina,Indore,Sports,Football,90873,1,3,90873,52770.89,Cash,3.7,10
3373,Adrian Wilkinson,Delhi,Electronics,Keyboard,31164,3,5,93492,52535.04,Net Banking,4.2,5
3374,Maria Simmons,Indore,Home,Table,85769,3,12,257307,125881.24,Cash,4.0,10
3375,Tonya Johnson,Pune,Books,Maths Book,76893,3,14,230679,122656.96,Net Banking,3.3,10
3376,Heather Snyder,Indore,Home,Curtains,17069,5,23,85345,47412.16,UPI,2.9,2
3377,Ariana Esparza,Bangalore,Beauty,Lipstick,96330,5,19,481650,161770.21,UPI,4.6,5
3378,Karen Buchanan,Delhi,Sports,Cricket Bat,84294,5,29,421470,107916.7,Net Banking,2.5,6
3379,Danielle Stewart,Pune,Sports,Gym Gloves,34931,3,25,104793,58730.96,Card,3.6,3
3380,Chase Reyes,Mumbai,Sports,Treadmill,69099,1,2,69099,36422.77,UPI,3.0,9
3381,Dylan Stewart,Mumbai,Home,Lamp,70803,1,24,70803,40161.84,Net Banking,4.6,2
3382,Michelle Fisher,Bangalore,Home,Sofa,76054,1,28,76054,20654.25,Card,4.6,8
3383,John Mccall,Bhopal,Beauty,Cosmetics,49049,3,4,147147,55311.14,Net Banking,4.0,4
3384,Megan Scott,Hyderabad,Home,Chair,82813,3,23,248439,98919.21,UPI,4.4,8
3385,Heather Rice,Bhopal,Books,Python Book,88178,3,6,264534,145331.11,UPI,4.4,2
3386,Sarah Brooks DDS,Hyderabad,Electronics,Keyboard,32105,5,2,160525,95644.95,Card,4.6,8
3387,Joan Hopkins,Bangalore,Home,Table,85214,3,11,255642,140985.28,Net Banking,2.6,1
3388,David Cooper,Delhi,Books,AI Book,70625,1,27,70625,28185.35,UPI,3.2,1
3389,William Daniels,Pune,Fashion,Jacket,28310,4,6,113240,49804.72,Net Banking,3.0,7
3390,Sarah Banks,Bangalore,Fashion,Jeans,10837,2,22,21674,9981.49,Net Banking,3.9,4
3391,Patrick White,Pune,Home,Table,81591,1,22,81591,48722.41,Cash,4.9,7
3392,Susan Reeves,Delhi,Electronics,Monitor,83451,3,14,250353,83551.9,Cash,4.7,7
3393,Anthony Ballard,Hyderabad,Fashion,Watch,64377,5,5,321885,147157.02,UPI,2.8,5
3394,Alexandra Salas,Hyderabad,Fashion,Jeans,89477,5,1,447385,150316.95,Card,3.7,3
3395,Jesse Padilla,Hyderabad,Beauty,Cosmetics,21262,5,19,106310,45848.35,Net Banking,3.5,6
3396,John Kane,Pune,Fashion,Jacket,23711,5,2,118555,53221.19,Cash,2.7,7
3397,Marie Moon,Pune,Electronics,Laptop,14241,5,22,71205,29569.24,Card,3.3,5
3398,Deborah Hernandez,Mumbai,Beauty,Face Wash,6116,3,30,18348,10095.51,UPI,2.8,4
3399,Jacqueline Carney,Mumbai,Electronics,Monitor,19205,4,13,76820,39684.27,UPI,3.2,5
3400,Sandra Walters,Mumbai,Books,AI Book,59913,1,16,59913,17854.61,Cash,4.5,1
3401,Sara Arnold,Pune,Sports,Treadmill,75883,1,13,75883,30495.95,UPI,3.9,3
3402,Brendan Anderson,Hyderabad,Sports,Gym Gloves,80934,5,14,404670,118930.77,Cash,4.4,6
3403,Valerie Watts,Mumbai,Electronics,Mobile,43576,5,23,217880,52922.47,Net Banking,2.8,5
3404,Justin Berry,Indore,Fashion,Shoes,84622,4,25,338488,128246.9,UPI,4.5,7
3405,Joyce Peck,Indore,Home,Chair,27120,3,30,81360,42038.24,UPI,3.8,4
3406,Paige Simmons,Bangalore,Sports,Treadmill,58589,3,30,175767,69465.28,Card,3.0,5
3407,Deanna Curtis,Delhi,Beauty,Lipstick,2325,3,3,6975,3536.19,UPI,4.1,2
3408,Bradley Brooks,Mumbai,Home,Table,67694,4,0,270776,142288.49,Net Banking,2.8,5
3409,Albert Vaughn,Hyderabad,Fashion,Shoes,34836,1,20,34836,9093.83,Card,4.7,10
3410,Sandra Conley,Hyderabad,Electronics,Monitor,59509,4,4,238036,142124.36,Cash,2.7,1
3411,Joe Perez,Delhi,Books,Maths Book,90869,5,26,454345,144635.37,Card,2.9,6
3412,Justin Green,Bangalore,Fashion,Watch,84811,1,1,84811,29806.52,Cash,2.7,3
3413,James Whitehead,Bangalore,Fashion,Jacket,71801,4,0,287204,104843.05,Net Banking,2.9,7
3414,Lisa Ochoa,Delhi,Home,Curtains,53829,2,5,107658,56952.97,Net Banking,4.6,3
3415,Alexandra Poole,Bangalore,Fashion,Jacket,2333,3,26,6999,1707.55,Card,2.9,2
3416,Michael Mack,Bhopal,Electronics,Keyboard,82008,1,1,82008,42892.84,Net Banking,2.7,7
3417,Alison Garcia,Bhopal,Fashion,Shoes,62744,1,4,62744,23939.21,Card,2.6,3
3418,Sharon Davis,Bhopal,Electronics,Laptop,78429,3,24,235287,66593.52,Net Banking,4.3,2
3419,Susan Stone,Delhi,Sports,Gym Gloves,26267,4,30,105068,40190.55,UPI,3.3,8
3420,Whitney Spears,Mumbai,Sports,Gym Gloves,4435,1,3,4435,1782.99,Cash,4.9,10
3421,Laura Arnold MD,Mumbai,Electronics,Laptop,60975,2,19,121950,50659.05,UPI,4.1,3
3422,Jack Combs,Indore,Fashion,Shoes,14807,2,17,29614,8137.96,UPI,4.4,8
3423,Jennifer Church,Hyderabad,Electronics,Headphones,65461,2,5,130922,72271.55,Cash,3.3,5
3424,Samantha Johnson DVM,Indore,Books,Maths Book,15163,4,3,60652,22575.17,UPI,3.7,1
3425,Martin Hardin,Mumbai,Beauty,Face Wash,40659,2,13,81318,47041.05,Card,4.4,5
3426,Dr. Mary Summers,Delhi,Fashion,T-Shirt,47757,2,2,95514,32553.24,Card,3.4,4
3427,Jennifer Wade,Bangalore,Sports,Gym Gloves,99502,1,4,99502,21717.31,UPI,4.0,5
3428,Robert Beard,Mumbai,Books,Maths Book,62688,2,12,125376,44281.6,Card,3.6,6
3429,Angela Moreno,Bangalore,Home,Chair,29945,2,15,59890,26136.59,Net Banking,4.0,5
3430,Lee Meyer,Hyderabad,Books,Python Book,89252,2,8,178504,39412.36,Cash,4.0,6
3431,Joseph Brown,Bangalore,Electronics,Headphones,5356,2,3,10712,5971.72,UPI,3.3,9
3432,Kristine Cunningham,Hyderabad,Sports,Football,22877,4,17,91508,22663.16,Cash,4.3,9
3433,Vicki Buck,Indore,Beauty,Face Wash,63279,5,13,316395,89708.9,Net Banking,2.8,8
3434,Traci Rodriguez,Bhopal,Beauty,Cosmetics,1767,5,16,8835,4349.53,Cash,2.6,4
3435,Mark Hall,Pune,Beauty,Cosmetics,74497,1,18,74497,43728.87,Card,2.7,5
3436,Jermaine Wilson,Indore,Electronics,Laptop,53409,5,23,267045,82666.49,Card,3.5,3
3437,Shawn Craig,Bhopal,Fashion,Jacket,30707,3,17,92121,45359.81,Cash,3.6,1
3438,Kiara White,Bhopal,Sports,Cricket Bat,15870,2,18,31740,6786.47,Cash,3.2,3
3439,Amber Gordon,Bangalore,Fashion,Shoes,22542,1,5,22542,11728.13,Net Banking,4.2,3
3440,Joseph Hunt,Mumbai,Electronics,Monitor,43603,1,28,43603,22531.64,UPI,2.7,1
3441,William Davis,Bhopal,Sports,Treadmill,33093,3,23,99279,31200.72,Net Banking,3.1,2
3442,Madeline Brown,Hyderabad,Sports,Football,940,5,16,4700,1745.13,UPI,2.8,2
3443,Jimmy Murphy,Delhi,Beauty,Cosmetics,3533,5,30,17665,4551.39,Net Banking,3.9,3
3444,Ricky Mitchell,Bangalore,Fashion,T-Shirt,90351,4,6,361404,81848.06,Net Banking,4.4,10
3445,Rachel Jackson,Pune,Electronics,Headphones,1667,5,25,8335,2556.99,UPI,4.9,9
3446,Rebecca Myers,Delhi,Beauty,Lipstick,34318,4,7,137272,80132.23,Cash,4.2,4
3447,Eric Delgado,Delhi,Beauty,Cosmetics,13185,2,30,26370,11121.08,UPI,3.3,10
3448,Susan Reyes,Hyderabad,Sports,Gym Gloves,91503,3,10,274509,109666.51,Cash,2.9,1
3449,Caleb Wolfe,Pune,Fashion,Jacket,87627,1,2,87627,39852.1,Card,3.2,7
3450,Shirley Hudson,Indore,Electronics,Headphones,42659,4,30,170636,63152.1,Cash,3.2,5
3451,John Wilson,Delhi,Beauty,Lipstick,58383,2,22,116766,67552.94,Card,3.2,1
3452,Keith Martinez,Bangalore,Fashion,Watch,12506,5,4,62530,14490.69,Card,3.8,10
3453,Douglas Alvarado,Pune,Home,Chair,20067,4,4,80268,47079.41,UPI,3.7,6
3454,Michael Robinson,Bhopal,Fashion,Jeans,30305,3,20,90915,19239.83,Cash,2.9,4
3455,Susan Vargas,Indore,Home,Lamp,2780,1,9,2780,1571.04,UPI,5.0,9
3456,Robert Long,Bangalore,Fashion,Watch,92410,3,3,277230,105463.61,Net Banking,4.8,3
3457,Ronald Lopez,Hyderabad,Books,AI Book,45844,5,0,229220,111229.95,Net Banking,2.8,1
3458,Stacey Vargas,Bhopal,Electronics,Headphones,79354,2,7,158708,91709.01,Net Banking,2.6,2
3459,Amy Edwards,Delhi,Fashion,Watch,32259,5,4,161295,67209.61,UPI,4.3,3
3460,Vicki Ramos,Mumbai,Fashion,T-Shirt,74922,4,2,299688,137754.89,UPI,4.1,5
3461,Bob Bell,Hyderabad,Sports,Gym Gloves,2011,4,23,8044,3444.82,Cash,3.1,5
